links,title,subur_name,unit_mly_jan,unit_mly_feb,unit_mly_mar,unit_mly_apr,unit_mly_may,unit_mly_jun,unit_mly_jul,unit_mly_aug,unit_mly_sep,unit_mly_oct,unit_mly_nov,unit_mly_dec,unit_mly_p_jan,unit_mly_p_feb,unit_mly_p_mar,unit_mly_p_apr,unit_mly_p_may,unit_mly_p_jun,unit_mly_p_jul,unit_mly_p_aug,unit_mly_p_sep,unit_mly_p_oct,unit_mly_p_nov,unit_mly_p_dec,unit_mly_nos_jan,unit_mly_nos_feb,unit_mly_nos_mar,unit_mly_nos_apr,unit_mly_nos_may,unit_mly_nos_jun,unit_mly_nos_jul,unit_mly_nos_aug,unit_mly_nos_sep,unit_mly_nos_oct,unit_mly_nos_nov,unit_mly_nos_dec
https://www.realestate.com.au/neighbourhoods/Thornlie-6108-wa,Thornlie,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,323000,325000,321500,305000,305000,292500,290000,290000,292500,292500,301250,301250,13,13,12,12,12,11,13,15,13,13,14,14
https://www.realestate.com.au/neighbourhoods/Trigg-6029-wa,Trigg,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,780000,780000,780000,780000,624000,624000,624000,624000,624000,777500,775000,775000,1,1,1,1,2,2,2,2,2,4,3,3
https://www.realestate.com.au/neighbourhoods/Tuart%20Hill-6060-wa,Tuart Hill,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,417362,420000,406850,406850,405500,405000,405000,400000,402500,390000,389500,389500,104,104,98,92,94,91,87,89,88,79,78,78
https://www.realestate.com.au/neighbourhoods/Two%20Rocks-6037-wa,Two Rocks,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,304750,304750,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000,2,2,1,1,1,2,1,1,1,1,1,1
https://www.realestate.com.au/neighbourhoods/Upper%20Swan-6069-wa,Upper Swan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Usher-6230-wa,Usher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Victoria%20Park-6100-wa,,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,520000,520000,515000,495000,495000,480000,460000,460000,458000,450000,457000,457000,110,105,103,101,100,99,95,90,80,69,64,64
https://www.realestate.com.au/neighbourhoods/Vittoria-6230-wa,Vittoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Viveash-6056-wa,Viveash,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,375000,367500,375000,375000,375000,375000,375000,335000,335000,335000,335000,335000,5,4,3,3,3,3,3,1,1,1,1,1
https://www.realestate.com.au/neighbourhoods/Waikiki-6169-wa,Waikiki,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,364000,364000,365000,364000,366500,368500,368500,359000,330000,320000,303500,303500,34,32,31,30,28,26,22,18,14,9,6,6
https://www.realestate.com.au/neighbourhoods/Walliston-6076-wa,Walliston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Wandi-6167-wa,Wandi,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,,,,,215000,215000,215000,215000,215000,215000,215000,215000,,,,,1,1,1,1,1,1,1,1,,,,
https://www.realestate.com.au/neighbourhoods/Wangara-6065-wa,Wangara,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,416750,401500,401500,384950,384950,384950,396000,396000,401500,423000,450000,450000,18,15,17,22,26,26,25,25,25,24,23,23
https://www.realestate.com.au/neighbourhoods/Wannanup-6210-wa,Wannanup,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,422500,425000,425000,422500,425000,440000,450000,457500,457500,482500,515000,515000,14,17,15,14,15,14,11,12,12,10,8,8
https://www.realestate.com.au/neighbourhoods/Wanneroo-6065-wa,Wanneroo,,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,,120000,120000,120000,120000,120000,247500,315000,217500,315000,315000,217500,,1,1,1,1,1,2,3,4,5,5,6,
https://www.realestate.com.au/neighbourhoods/Warnbro-6169-wa,Warnbro,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,305000,306000,306000,306000,306000,306000,305500,310000,310000,305000,337500,337500,6,5,5,5,5,5,4,4,4,3,2,2
